Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
1188,70,8,3.754,1.144,0,43.6,0.089,0.082,NA,0.009,NA,116.565,116.565
1189,70,9,3.754,1.144,0,43.5,0.089,0.082,NA,0,NA,0,-116.565
1190,70,10,3.75,1.152,0,47.5,0.099,0.091,NA,0.009,NA,116.565,116.565
1191,70,12,3.758,1.169,0,38.7,0.117,0.101,NA,0.018,NA,63.435,-53.13
1192,71,1,4.07,2.962,0,9.3,0,0,NA,NA,NA,NA,NA
1193,71,2,4.054,2.966,0,7.5,0.017,0.017,NA,0.017,NA,165.964,NA
1194,71,3,4.025,2.966,0,9.7,0.046,0.045,NA,0.029,NA,180,14.036
1195,71,4,4.025,2.966,0,10.2,0.046,0.045,NA,0,NA,0,-180
1196,71,5,4.021,2.966,0,11.5,0.05,0.049,NA,0.004,NA,180,180
1197,71,6,4.009,2.97,0,13.8,0.063,0.062,NA,0.013,NA,161.565,-18.435
1198,71,7,4.005,2.97,0,15,0.067,0.066,NA,0.004,NA,180,18.435
1199,71,8,3.992,2.97,0,16.5,0.079,0.078,NA,0.012,NA,180,0
1200,71,9,3.992,2.97,0,14.8,0.079,0.078,NA,0,NA,0,-180
1201,71,10,3.98,2.974,0,22.9,0.092,0.091,NA,0.013,NA,161.565,161.565
1202,71,11,3.972,2.979,0,32.7,0.101,0.1,NA,0.009,NA,153.435,-8.13
1203,71,12,3.955,2.983,0,15.6,0.118,0.117,NA,0.017,NA,165.964,12.529
1204,71,13,3.939,2.987,0,21.9,0.135,0.134,NA,0.017,NA,165.964,0
1205,71,14,3.918,2.991,0,41.4,0.156,0.155,NA,0.021,NA,168.69,2.726
1206,71,15,3.906,2.987,0,28.8,0.169,0.166,NA,0.013,NA,-161.565,29.745
1207,71,16,3.894,2.987,0,30.4,0.181,0.178,NA,0.012,NA,180,-18.435
1208,71,17,3.881,2.987,0,33.9,0.194,0.19,NA,0.012,NA,180,0
1209,71,18,3.881,2.987,0,26.1,0.194,0.19,NA,0,NA,0,-180
1210,72,1,3.881,3.43,0,15.9,0,0,NA,NA,NA,NA,NA
1211,72,2,3.881,3.414,0,30.9,0.016,0.016,NA,0.016,NA,-90,NA
1212,72,3,3.886,3.405,0,19.8,0.026,0.025,NA,0.009,NA,-63.435,26.565
1213,72,4,3.886,3.405,0,20.1,0.026,0.025,NA,0,NA,0,63.435
1214,72,5,3.886,3.389,0,19.8,0.042,0.041,NA,0.016,NA,-90,-90
1215,72,6,3.894,3.389,0,30.3,0.05,0.043,NA,0.008,NA,0,90
1216,72,7,3.898,3.373,0,21.3,0.067,0.06,NA,0.017,NA,-75.964,-75.964
1217,72,8,3.898,3.368,0,17.7,0.071,0.064,NA,0.004,NA,-90,-14.036
1218,72,9,3.898,3.368,0,23.4,0.071,0.064,NA,0,NA,0,90
1219,72,10,3.898,3.364,0,21,0.075,0.068,NA,0.004,NA,-90,-90
1220,72,11,3.898,3.364,0,27.9,0.075,0.068,NA,0,NA,0,90
1221,72,12,3.898,3.356,0,18.3,0.084,0.076,NA,0.008,NA,-90,-90
1222,72,13,3.898,3.356,0,23.2,0.084,0.076,NA,0,NA,0,90
1223,72,14,3.898,3.356,0,21.1,0.084,0.076,NA,0,NA,0,0
1224,72,15,3.902,3.348,0,17.2,0.093,0.085,NA,0.009,NA,-63.435,-63.435
1225,72,16,3.902,3.348,0,22.2,0.093,0.085,NA,0,NA,0,63.435
1226,72,17,3.906,3.34,0,17.1,0.102,0.094,NA,0.009,NA,-63.435,-63.435
1227,72,18,3.906,3.34,0,25.6,0.102,0.094,NA,0,NA,0,63.435
1228,73,1,2.868,5.203,0,13.8,0,0,NA,NA,NA,NA,NA
1229,73,2,2.864,5.195,0,12.6,0.009,0.009,NA,0.009,NA,-116.565,NA
1230,73,3,2.864,5.183,0,14.1,0.021,0.021,NA,0.012,NA,-90,26.565
1231,73,4,2.864,5.183,0,18.2,0.021,0.021,NA,0,NA,0,90
1232,73,5,2.864,5.166,0,17.1,0.038,0.037,NA,0.016,NA,-90,-90
1233,73,6,2.864,5.15,0,15.3,0.054,0.054,NA,0.016,NA,-90,0
1234,73,7,2.864,5.141,0,15.6,0.063,0.062,NA,0.008,NA,-90,0
1235,73,8,2.864,5.129,0,15.6,0.075,0.074,NA,0.012,NA,-90,0
1236,73,9,2.864,5.117,0,15,0.087,0.086,NA,0.012,NA,-90,0
1237,73,10,2.864,5.117,0,15,0.087,0.086,NA,0,NA,0,90
1238,73,11,2.864,5.109,0,16.7,0.095,0.094,NA,0.008,NA,-90,-90
1239,73,12,2.868,5.105,0,18.5,0.101,0.099,NA,0.006,NA,-45,45
1240,73,13,2.86,5.105,0,11.3,0.109,0.099,NA,0.008,NA,180,-135
1241,73,14,2.855,5.096,0,18.8,0.119,0.107,NA,0.009,NA,-116.565,63.435
1242,73,15,2.851,5.096,0,17.8,0.123,0.108,NA,0.004,NA,180,-63.435
1243,73,16,2.843,5.088,0,15.3,0.134,0.118,NA,0.012,NA,-135,45
1244,73,17,2.843,5.072,0,20.3,0.151,0.134,NA,0.016,NA,-90,45
1245,73,18,2.843,5.055,0,10.8,0.167,0.15,NA,0.016,NA,-90,0
1246,74,1,1.821,1.661,0,19.9,0,0,NA,NA,NA,NA,NA
1247,74,2,1.825,1.682,0,14.4,0.021,0.021,NA,0.021,NA,78.69,NA
1248,74,3,1.833,1.706,0,17.1,0.047,0.047,NA,0.026,NA,71.565,-7.125
1249,74,4,1.825,1.714,0,15.9,0.058,0.054,NA,0.012,NA,135,63.435
1250,74,5,1.821,1.723,0,13.2,0.068,0.062,NA,0.009,NA,116.565,-18.435
1251,74,6,1.821,1.723,0,15.3,0.068,0.062,NA,0,NA,0,-116.565
1252,74,7,1.817,1.739,0,14.7,0.085,0.078,NA,0.017,NA,104.036,104.036
1253,74,8,1.817,1.756,0,18.9,0.101,0.094,NA,0.016,NA,90,-14.036
1254,74,9,1.817,1.756,0,19.8,0.101,0.094,NA,0,NA,0,-90
1255,74,10,1.817,1.76,0,17.4,0.105,0.099,NA,0.004,NA,90,90
1256,74,11,1.817,1.76,0,15.3,0.105,0.099,NA,0,NA,0,-90
1257,74,12,1.817,1.768,0,18.9,0.113,0.107,NA,0.008,NA,90,90
1258,74,13,1.821,1.772,0,16.8,0.119,0.111,NA,0.006,NA,45,-45
1259,74,14,1.821,1.78,0,22.5,0.127,0.119,NA,0.008,NA,90,45
1260,74,15,1.809,1.797,0,16.7,0.148,0.136,NA,0.021,NA,126.87,36.87
1261,74,16,1.809,1.797,0,23.4,0.148,0.136,NA,0,NA,0,-126.87
1262,74,17,1.817,1.805,0,14.7,0.159,0.144,NA,0.012,NA,45,45
1263,74,18,1.817,1.805,0,18.3,0.159,0.144,NA,0,NA,0,-45
1264,74,19,1.817,1.805,0,14.4,0.159,0.144,NA,0,NA,0,0
1265,75,1,4.973,0.188,0,14.7,0,0,NA,NA,NA,NA,NA
1266,75,2,4.973,0.208,0,11.4,0.021,0.021,NA,0.021,NA,90,NA
1267,75,3,4.973,0.208,0,9.6,0.021,0.021,NA,0,NA,0,-90
1268,75,4,4.973,0.221,0,12.9,0.033,0.033,NA,0.012,NA,90,90
1269,75,5,4.981,0.225,0,10.9,0.042,0.038,NA,0.009,NA,26.565,-63.435
1270,75,6,4.981,0.253,0,10.8,0.071,0.066,NA,0.029,NA,90,63.435
1271,75,7,4.981,0.274,0,15,0.091,0.087,NA,0.021,NA,90,0
1272,75,8,4.981,0.29,0,8.1,0.108,0.103,NA,0.016,NA,90,0
1273,75,9,4.981,0.348,0,8.1,0.165,0.16,NA,0.057,NA,90,0
1274,75,10,4.977,0.372,0,21.1,0.19,0.185,NA,0.025,NA,99.462,9.462
1275,75,11,4.969,0.389,0,22.5,0.208,0.201,NA,0.018,NA,116.565,17.103
1276,75,12,4.969,0.43,0,18.9,0.249,0.242,NA,0.041,NA,90,-26.565
1277,75,13,4.965,0.45,0,19.2,0.27,0.263,NA,0.021,NA,101.31,11.31
1278,75,14,4.957,0.463,0,16.2,0.285,0.275,NA,0.015,NA,123.69,22.38
1279,75,15,4.949,0.471,0,11.4,0.297,0.284,NA,0.012,NA,135,11.31
1280,75,16,4.871,0.475,0,9.9,0.375,0.305,NA,0.078,NA,176.987,41.987
1281,75,17,4.801,0.397,0,16.5,0.48,0.271,NA,0.105,NA,-131.82,51.193
1282,75,18,4.797,0.376,0,16.5,0.5,0.258,NA,0.021,NA,-101.31,30.51
1283,75,20,4.747,0.344,0,21.1,0.56,0.274,NA,0.059,NA,-146.31,-45
1284,76,1,3.393,3.853,0,15.3,0,0,NA,NA,NA,NA,NA
1285,76,2,3.393,3.881,0,11.4,0.029,0.029,NA,0.029,NA,90,NA
1286,76,3,3.393,3.881,0,18,0.029,0.029,NA,0,NA,0,-90
1287,76,4,3.393,3.89,0,19.5,0.037,0.037,NA,0.008,NA,90,90
1288,76,5,3.401,3.89,0,31.3,0.045,0.038,NA,0.008,NA,0,-90
1289,76,6,3.405,3.89,0,27.6,0.049,0.039,NA,0.004,NA,0,0
1290,76,7,3.405,3.89,0,22.5,0.049,0.039,NA,0,NA,0,0
1291,76,8,3.41,3.898,0,22.5,0.058,0.048,NA,0.009,NA,63.435,63.435
1292,76,9,3.41,3.906,0,20.4,0.067,0.056,NA,0.008,NA,90,26.565
1293,76,10,3.41,3.906,0,15.9,0.067,0.056,NA,0,NA,0,-90
1294,76,11,3.41,3.91,0,22.8,0.071,0.06,NA,0.004,NA,90,90
1295,76,12,3.405,3.927,0,23.1,0.088,0.075,NA,0.017,NA,104.036,14.036
1296,76,13,3.405,3.927,0,23.3,0.088,0.075,NA,0,NA,0,-104.036
1297,76,14,3.405,3.943,0,29.1,0.104,0.091,NA,0.016,NA,90,90
1298,76,15,3.405,3.943,0,16.4,0.104,0.091,NA,0,NA,0,-90
1299,76,16,3.405,3.943,0,23.7,0.104,0.091,NA,0,NA,0,0
1300,76,17,3.41,3.943,0,24,0.108,0.092,NA,0.004,NA,0,0
1301,76,18,3.41,3.943,0,14.4,0.108,0.092,NA,0,NA,0,0
1302,77,1,2.203,1.288,0,69.3,0,0,NA,NA,NA,NA,NA
1303,77,2,2.191,1.271,0,55.1,0.021,0.021,NA,0.021,NA,-126.87,NA
1304,77,3,2.191,1.271,0,52.2,0.021,0.021,NA,0,NA,0,126.87
1305,77,4,2.17,1.255,0,49.1,0.047,0.046,NA,0.026,NA,-141.34,-141.34
1306,77,5,2.166,1.255,0,58.2,0.051,0.049,NA,0.004,NA,180,-38.66
1307,77,6,2.133,1.238,0,47.5,0.088,0.085,NA,0.037,NA,-153.435,26.565
1308,77,7,2.125,1.23,0,39.9,0.099,0.097,NA,0.012,NA,-135,18.435
1309,77,8,2.125,1.23,0,42.2,0.099,0.097,NA,0,NA,0,135
1310,77,9,2.125,1.23,0,38.4,0.099,0.097,NA,0,NA,0,0
1311,77,10,2.113,1.214,0,40.8,0.12,0.117,NA,0.021,NA,-126.87,-126.87
1312,77,11,2.108,1.201,0,28.2,0.133,0.128,NA,0.013,NA,-108.435,18.435
1313,77,12,2.104,1.181,0,30.6,0.154,0.145,NA,0.021,NA,-101.31,7.125
1314,77,13,2.104,1.181,0,28.2,0.154,0.145,NA,0,NA,0,101.31
1315,77,14,2.096,1.164,0,33.6,0.172,0.163,NA,0.018,NA,-116.565,-116.565
1316,77,15,2.08,1.148,0,28.9,0.195,0.186,NA,0.023,NA,-135,-18.435
1317,77,16,2.08,1.148,0,31.2,0.195,0.186,NA,0,NA,0,135
1318,77,17,2.055,1.115,0,20.7,0.236,0.227,NA,0.041,NA,-126.87,-126.87
1319,77,18,2.055,1.115,0,18.9,0.236,0.227,NA,0,NA,0,126.87
1320,77,20,2.039,1.058,0,19.8,0.296,0.282,NA,0.06,NA,-105.945,-105.945
1321,78,1,5.371,0.623,0,18.3,0,0,NA,NA,NA,NA,NA
1322,78,2,5.355,0.656,0,22.8,0.037,0.037,NA,0.037,NA,116.565,NA
1323,78,3,5.347,0.676,0,33.3,0.059,0.059,NA,0.022,NA,111.801,-4.764
1324,78,4,5.347,0.693,0,33.9,0.075,0.074,NA,0.016,NA,90,-21.801
1325,78,5,5.347,0.693,0,26.9,0.075,0.074,NA,0,NA,0,-90
1326,78,6,5.338,0.709,0,26.1,0.094,0.092,NA,0.018,NA,116.565,116.565
1327,78,7,5.326,0.725,0,22.8,0.114,0.112,NA,0.021,NA,126.87,10.305
1328,78,8,5.326,0.729,0,31.6,0.118,0.116,NA,0.004,NA,90,-36.87
1329,78,9,5.322,0.738,0,27.9,0.127,0.125,NA,0.009,NA,116.565,26.565
1330,78,10,5.314,0.75,0,31.8,0.142,0.14,NA,0.015,NA,123.69,7.125
1331,78,11,5.314,0.75,0,29.9,0.142,0.14,NA,0,NA,0,-123.69
1332,78,12,5.31,0.758,0,25.8,0.151,0.149,NA,0.009,NA,116.565,116.565
1333,78,13,5.306,0.791,0,13.8,0.184,0.181,NA,0.033,NA,97.125,-19.44
1334,78,14,5.285,0.812,0,26.4,0.213,0.208,NA,0.029,NA,135,37.875
1335,78,15,5.248,0.812,0,18.9,0.25,0.225,NA,0.037,NA,180,45
1336,78,16,5.252,0.812,0,22.8,0.255,0.223,NA,0.004,NA,0,-180
1337,78,17,5.215,0.779,0,20.7,0.304,0.221,NA,0.049,NA,-138.366,-138.366
1338,78,18,5.203,0.762,0,22.8,0.324,0.219,NA,0.021,NA,-126.87,11.497
1339,79,1,3.147,0.118,0,17.1,0,0,NA,NA,NA,NA,NA
1340,79,2,3.135,0.11,0,18,0.015,0.015,NA,0.015,NA,-146.31,NA
1341,79,3,3.126,0.11,0,16.5,0.023,0.022,NA,0.008,NA,180,-33.69
1342,79,4,3.114,0.102,0,15,0.038,0.037,NA,0.015,NA,-146.31,33.69
1343,79,5,3.106,0.102,0,16.8,0.046,0.044,NA,0.008,NA,180,-33.69
1344,79,6,3.098,0.102,0,14.9,0.054,0.052,NA,0.008,NA,180,0
1345,79,7,3.089,0.097,0,19.2,0.063,0.061,NA,0.009,NA,-153.435,26.565
1346,79,8,3.085,0.089,0,31.5,0.073,0.068,NA,0.009,NA,-116.565,36.87
1347,79,9,3.081,0.081,0,16.5,0.082,0.075,NA,0.009,NA,-116.565,0
1348,79,10,3.077,0.077,0,15.9,0.088,0.081,NA,0.006,NA,-135,-18.435
1349,79,11,3.073,0.077,0,13.5,0.092,0.085,NA,0.004,NA,180,-45
1350,79,12,3.073,0.077,0,26.2,0.092,0.085,NA,0,NA,0,-180
1351,79,13,3.069,0.077,0,22.2,0.096,0.088,NA,0.004,NA,180,180
1352,79,14,3.052,0.077,0,24.2,0.112,0.103,NA,0.016,NA,180,0
1353,79,15,3.024,0.077,0,22.2,0.141,0.13,NA,0.029,NA,180,0
1354,79,16,3.011,0.097,0,21.6,0.165,0.137,NA,0.024,NA,120.964,-59.036
1355,79,17,2.966,0.081,0,11.4,0.213,0.184,NA,0.048,NA,-160.017,79.019
1356,79,18,2.938,0.073,0,12.3,0.243,0.214,NA,0.03,NA,-164.055,-4.038
1357,80,1,5.363,3.557,0,17.4,0,0,NA,NA,NA,NA,NA
1358,80,2,5.351,3.578,0,13.2,0.024,0.024,NA,0.024,NA,120.964,NA
1359,80,3,5.351,3.578,0,13.8,0.024,0.024,NA,0,NA,0,-120.964
1360,80,4,5.347,3.594,0,20.4,0.041,0.04,NA,0.017,NA,104.036,104.036
1361,80,5,5.343,3.598,0,12.9,0.047,0.046,NA,0.006,NA,135,30.964
1362,80,6,5.343,3.598,0,15.6,0.047,0.046,NA,0,NA,0,-135
1363,80,7,5.343,3.611,0,15,0.059,0.057,NA,0.012,NA,90,90
1364,80,8,5.343,3.611,0,18.1,0.059,0.057,NA,0,NA,0,-90
1365,80,9,5.338,3.619,0,12.3,0.068,0.066,NA,0.009,NA,116.565,116.565
1366,80,10,5.338,3.619,0,8.1,0.068,0.066,NA,0,NA,0,-116.565
1367,80,11,5.326,3.623,0,22.5,0.081,0.075,NA,0.013,NA,161.565,161.565
1368,80,12,5.31,3.635,0,12.3,0.102,0.094,NA,0.021,NA,143.13,-18.435
1369,80,13,5.31,3.643,0,10,0.11,0.101,NA,0.008,NA,90,-53.13
1370,80,14,5.31,3.643,0,12.2,0.11,0.101,NA,0,NA,0,-90
1371,80,15,5.306,3.652,0,6.6,0.119,0.111,NA,0.009,NA,116.565,116.565
1372,80,16,5.306,3.652,0,6.6,0.119,0.111,NA,0,NA,0,-116.565
1373,80,17,5.306,3.66,0,12.3,0.127,0.118,NA,0.008,NA,90,90
1374,80,18,5.306,3.66,0,8.4,0.127,0.118,NA,0,NA,0,-90
1375,81,1,4.243,3.541,0,42.3,0,0,NA,NA,NA,NA,NA
1376,81,2,4.218,3.545,0,43.2,0.025,0.025,NA,0.025,NA,170.538,NA
1377,81,3,4.214,3.545,0,44.1,0.029,0.029,NA,0.004,NA,180,9.462
1378,81,4,4.202,3.549,0,52.4,0.042,0.042,NA,0.013,NA,161.565,-18.435
1379,81,5,4.189,3.549,0,44.1,0.054,0.054,NA,0.012,NA,180,18.435
1380,81,6,4.189,3.549,0,57.6,0.054,0.054,NA,0,NA,0,-180
1381,81,7,4.177,3.553,0,40.8,0.067,0.067,NA,0.013,NA,161.565,161.565
1382,81,8,4.169,3.553,0,40.5,0.076,0.075,NA,0.008,NA,180,18.435
1383,81,9,4.165,3.553,0,43.8,0.08,0.079,NA,0.004,NA,180,0
1384,81,10,4.074,3.565,0,38.2,0.171,0.17,NA,0.091,NA,172.235,-7.765
1385,81,11,4.058,3.565,0,45,0.187,0.186,NA,0.016,NA,180,7.765
1386,81,12,4.037,3.561,0,40.1,0.208,0.206,NA,0.021,NA,-168.69,11.31
1387,81,13,4.029,3.574,0,33.9,0.223,0.216,NA,0.015,NA,123.69,-67.62
1388,81,14,4.017,3.57,0,43.1,0.236,0.228,NA,0.013,NA,-161.565,74.745
1389,81,15,4.001,3.553,0,32.4,0.259,0.242,NA,0.023,NA,-135,26.565
1390,81,16,3.992,3.545,0,43.4,0.271,0.25,NA,0.012,NA,-135,0
1391,81,17,3.988,3.533,0,52.8,0.284,0.255,NA,0.013,NA,-108.435,26.565
1392,81,18,3.988,3.516,0,56.7,0.3,0.256,NA,0.016,NA,-90,18.435
1393,81,19,3.939,3.508,0,49.9,0.35,0.305,NA,0.05,NA,-170.538,-80.538
1394,82,1,3.767,1.928,0,30,0,0,NA,NA,NA,NA,NA
1395,82,2,3.767,1.928,0,58.2,0,0,NA,0,NA,0,NA
1396,82,3,3.75,1.928,0,48.3,0.016,0.016,NA,0.016,NA,180,180
1397,82,4,3.75,1.92,0,52.2,0.025,0.018,NA,0.008,NA,-90,90
1398,82,5,3.75,1.916,0,41.4,0.029,0.021,NA,0.004,NA,-90,0
1399,82,6,3.75,1.911,0,33.3,0.033,0.023,NA,0.004,NA,-90,0
1400,82,7,3.75,1.903,0,45.6,0.041,0.03,NA,0.008,NA,-90,0
1401,82,8,3.75,1.895,0,37.2,0.049,0.037,NA,0.008,NA,-90,0
1402,82,9,3.75,1.891,0,38.4,0.053,0.04,NA,0.004,NA,-90,0
1403,82,10,3.75,1.891,0,49.2,0.053,0.04,NA,0,NA,0,90
1404,82,11,3.75,1.883,0,28.5,0.062,0.048,NA,0.008,NA,-90,-90
1405,82,12,3.738,1.875,0,54.6,0.076,0.061,NA,0.015,NA,-146.31,-56.31
1406,82,13,3.738,1.875,0,45.3,0.076,0.061,NA,0,NA,0,146.31
1407,82,14,3.738,1.875,0,30,0.076,0.061,NA,0,NA,0,0
1408,82,15,3.738,1.875,0,47.7,0.076,0.061,NA,0,NA,0,0
1409,82,16,3.738,1.858,0,37.8,0.093,0.075,NA,0.016,NA,-90,-90
1410,82,17,3.746,1.866,0,30,0.104,0.065,NA,0.012,NA,45,135
1411,82,18,3.746,1.858,0,33,0.113,0.073,NA,0.008,NA,-90,-135
1412,83,1,1.916,1,0,44.1,0,0,NA,NA,NA,NA,NA
1413,83,2,1.899,1,0,21.5,0.016,0.016,NA,0.016,NA,180,NA
1414,83,3,1.85,0.996,0,53.4,0.066,0.066,NA,0.049,NA,-175.236,4.764
1415,83,4,1.85,0.996,0,54.3,0.066,0.066,NA,0,NA,0,175.236
1416,83,5,1.85,0.996,0,61.5,0.066,0.066,NA,0,NA,0,0
1417,83,6,1.846,0.988,0,63,0.075,0.071,NA,0.009,NA,-116.565,-116.565
1418,83,7,1.838,0.988,0,39.6,0.083,0.079,NA,0.008,NA,180,-63.435
1419,83,8,1.838,0.988,0,47.2,0.083,0.079,NA,0,NA,0,-180
1420,83,9,1.813,0.976,0,46.1,0.111,0.106,NA,0.028,NA,-153.435,-153.435
1421,83,10,1.813,0.976,0,41.7,0.111,0.106,NA,0,NA,0,153.435
1422,83,11,1.805,0.972,0,35.6,0.12,0.114,NA,0.009,NA,-153.435,-153.435
1423,83,12,1.797,0.972,0,52.5,0.128,0.122,NA,0.008,NA,180,-26.565
1424,83,13,1.797,0.972,0,43.6,0.128,0.122,NA,0,NA,0,-180
1425,83,14,1.788,0.976,0,58.1,0.137,0.13,NA,0.009,NA,153.435,153.435
1426,83,15,1.78,0.976,0,58.2,0.146,0.138,NA,0.008,NA,180,26.565
1427,83,16,1.772,0.976,0,54.3,0.154,0.146,NA,0.008,NA,180,0
1428,83,17,1.756,0.967,0,59.4,0.172,0.163,NA,0.018,NA,-153.435,26.565
1429,83,18,1.735,0.963,0,37.5,0.193,0.184,NA,0.021,NA,-168.69,-15.255
1430,84,1,3.5,1.439,0,62.4,0,0,NA,NA,NA,NA,NA
1431,84,2,3.504,1.427,0,65.1,0.013,0.013,NA,0.013,NA,-71.565,NA
1432,84,3,3.508,1.415,0,67.2,0.026,0.026,NA,0.013,NA,-71.565,0
1433,84,4,3.512,1.411,0,72,0.032,0.031,NA,0.006,NA,-45,26.565
1434,84,5,3.516,1.394,0,60.9,0.049,0.048,NA,0.017,NA,-75.964,-30.964
1435,84,6,3.52,1.394,0,57.3,0.053,0.05,NA,0.004,NA,0,75.964
1436,84,7,3.533,1.378,0,54,0.073,0.07,NA,0.021,NA,-53.13,-53.13
1437,84,8,3.533,1.378,0,65.1,0.073,0.07,NA,0,NA,0,53.13
1438,84,9,3.533,1.366,0,44.8,0.086,0.081,NA,0.012,NA,-90,-90
1439,84,10,3.533,1.361,0,49.5,0.09,0.085,NA,0.004,NA,-90,0
1440,84,11,3.533,1.357,0,35.4,0.094,0.088,NA,0.004,NA,-90,0
1441,84,12,3.529,1.353,0,30.7,0.1,0.091,NA,0.006,NA,-135,-45
1442,84,13,3.529,1.345,0,24.3,0.108,0.099,NA,0.008,NA,-90,45
1443,84,14,3.529,1.341,0,25.5,0.112,0.103,NA,0.004,NA,-90,0
1444,84,15,3.529,1.333,0,29.9,0.12,0.111,NA,0.008,NA,-90,0
1445,84,16,3.529,1.329,0,39.9,0.124,0.114,NA,0.004,NA,-90,0
1446,84,17,3.533,1.312,0,45.1,0.141,0.131,NA,0.017,NA,-75.964,14.036
1447,84,18,3.533,1.296,0,43.9,0.158,0.147,NA,0.016,NA,-90,-14.036
1448,84,20,3.561,1.247,0,39,0.215,0.202,NA,0.057,NA,-59.744,30.256
1449,85,1,3.286,1.513,0,82.5,0,0,NA,NA,NA,NA,NA
1450,85,2,3.286,1.489,0,83.1,0.025,0.025,NA,0.025,NA,-90,NA
1451,85,3,3.274,1.476,0,83.7,0.042,0.039,NA,0.017,NA,-135,-45
1452,85,4,3.266,1.468,0,86.3,0.054,0.05,NA,0.012,NA,-135,0
1453,85,5,3.258,1.456,0,81.9,0.068,0.064,NA,0.015,NA,-123.69,11.31
1454,85,6,3.258,1.431,0,83.6,0.093,0.087,NA,0.025,NA,-90,33.69
1455,85,7,3.258,1.431,0,83.1,0.093,0.087,NA,0,NA,0,90
1456,85,8,3.258,1.419,0,84.9,0.105,0.099,NA,0.012,NA,-90,-90
1457,85,9,3.258,1.419,0,81.3,0.105,0.099,NA,0,NA,0,90
1458,85,10,3.249,1.407,0,81.3,0.12,0.113,NA,0.015,NA,-123.69,-123.69
1459,85,11,3.249,1.398,0,83.1,0.128,0.121,NA,0.008,NA,-90,33.69
1460,85,12,3.233,1.394,0,84.7,0.145,0.13,NA,0.017,NA,-165.964,-75.964
1461,85,13,3.221,1.382,0,81.9,0.163,0.147,NA,0.017,NA,-135,30.964
1462,85,14,3.217,1.378,0,83.1,0.169,0.152,NA,0.006,NA,-135,0
1463,85,15,3.217,1.378,0,81.6,0.169,0.152,NA,0,NA,0,135
1464,85,16,3.208,1.374,0,83.4,0.178,0.16,NA,0.009,NA,-153.435,-153.435
1465,85,17,3.192,1.357,0,81.9,0.201,0.182,NA,0.023,NA,-135,18.435
1466,85,18,3.188,1.357,0,80.7,0.205,0.184,NA,0.004,NA,180,-45
1467,85,19,3.184,1.349,0,66.4,0.214,0.194,NA,0.009,NA,-116.565,63.435
1468,86,1,2.691,0.91,0,31.5,0,0,NA,NA,NA,NA,NA
1469,86,2,2.679,0.906,0,37.5,0.013,0.013,NA,0.013,NA,-161.565,NA
1470,86,3,2.663,0.906,0,31.5,0.029,0.029,NA,0.016,NA,180,-18.435
1471,86,4,2.646,0.902,0,26.4,0.046,0.046,NA,0.017,NA,-165.964,14.036
1472,86,5,2.63,0.898,0,41.4,0.063,0.063,NA,0.017,NA,-165.964,0
1473,86,6,2.617,0.898,0,37.5,0.076,0.075,NA,0.012,NA,180,-14.036
1474,86,7,2.593,0.89,0,49.8,0.102,0.101,NA,0.026,NA,-161.565,18.435
1475,86,8,2.58,0.881,0,45.9,0.116,0.114,NA,0.015,NA,-146.31,15.255
1476,86,9,2.568,0.873,0,49.8,0.131,0.129,NA,0.015,NA,-146.31,0
1477,86,10,2.548,0.861,0,38.1,0.155,0.152,NA,0.024,NA,-149.036,-2.726
1478,86,11,2.535,0.857,0,36.3,0.168,0.165,NA,0.013,NA,-161.565,-12.529
1479,86,12,2.519,0.848,0,47.1,0.186,0.183,NA,0.018,NA,-153.435,8.13
1480,86,13,2.511,0.844,0,44.1,0.196,0.192,NA,0.009,NA,-153.435,0
1481,86,14,2.507,0.84,0,39,0.201,0.197,NA,0.006,NA,-135,18.435
1482,86,15,2.507,0.84,0,38.2,0.201,0.197,NA,0,NA,0,135
1483,86,16,2.502,0.84,0,33.2,0.205,0.201,NA,0.004,NA,180,180
1484,86,17,2.494,0.836,0,33.6,0.215,0.21,NA,0.009,NA,-153.435,26.565
1485,86,18,2.486,0.828,0,26.1,0.226,0.221,NA,0.012,NA,-135,18.435
